name,genres,year,country,producer,imdb_rating,link
Жизнь и необычайные приключения солдата Ивана Чонкина,комедия,1941,Чехия,Иржи Менцель,7.0,https://ru.wikipedia.org/wiki/%D0%96%D0%B8%D0%B7%D0%BD%D1%8C_%D0%B8_%D0%BD%D0%B5%D0%BE%D0%B1%D1%8B%D1%87%D0%B0%D0%B9%D0%BD%D1%8B%D0%B5_%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F_%D1%81%D0%BE%D0%BB%D0%B4%D0%B0%D1%82%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%B0_%D0%A7%D0%BE%D0%BD%D0%BA%D0%B8%D0%BD%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Зефир в шоколаде,Музыкальная комедия,1994,,Александр Павловский,5.3,https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D1%84%D0%B8%D1%80_%D0%B2_%D1%88%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%B4%D0%B5
Империя пиратов,приключения,1990,Россия,Григорий Гярдушян,5.3,https://ru.wikipedia.org/wiki/%D0%98%D0%BC%D0%BF%D0%B5%D1%80%D0%B8%D1%8F_%D0%BF%D0%B8%D1%80%D0%B0%D1%82%D0%BE%D0%B2
Жених из Майами,комедия,1994,Россия,Анатолий Эйрамджан,4.6,https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D0%BD%D0%B8%D1%85_%D0%B8%D0%B7_%D0%9C%D0%B0%D0%B9%D0%B0%D0%BC%D0%B8
Дожди в океане,Драма,1994,Россия,Виктор Аристов,6.1,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%B6%D0%B4%D0%B8_%D0%B2_%D0%BE%D0%BA%D0%B5%D0%B0%D0%BD%D0%B5
Дом на камне,"экранизация литературного произведения,[d]",1953,Россия,Александр Хряков,,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC_%D0%BD%D0%B0_%D0%BA%D0%B0%D0%BC%D0%BD%D0%B5
"Будулай, которого не ждут",мелодрама,1994,Россия,Александр Фенько,3.5,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B4%D1%83%D0%BB%D0%B0%D0%B9,_%D0%BA%D0%BE%D1%82%D0%BE%D1%80%D0%BE%D0%B3%D0%BE_%D0%BD%D0%B5_%D0%B6%D0%B4%D1%83%D1%82"
Джонатан — друг медведей,вестерн,1994,,Энцо Дж. Кастеллари,6.2,https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%BE%D0%BD%D0%B0%D1%82%D0%B0%D0%BD_%E2%80%94_%D0%B4%D1%80%D1%83%D0%B3_%D0%BC%D0%B5%D0%B4%D0%B2%D0%B5%D0%B4%D0%B5%D0%B9
Пистолет с глушителем,кинокомедия,1993,Россия,Валентин Ховенко,5.0,https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%81%D1%82%D0%BE%D0%BB%D0%B5%D1%82_%D1%81_%D0%B3%D0%BB%D1%83%D1%88%D0%B8%D1%82%D0%B5%D0%BB%D0%B5%D0%BC
Волшебник Изумрудного города,сказка,1994,Россия,Павел Арсенов,5.1,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D1%88%D0%B5%D0%B1%D0%BD%D0%B8%D0%BA_%D0%98%D0%B7%D1%83%D0%BC%D1%80%D1%83%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1994)"
Предсказание,"мелодрама, / ,триллер, / ,фантасмагория",1993,Россия,Эльдар Рязанов,6.2,"https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B5%D0%B4%D1%81%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D0%B8%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1993)"
Осенние соблазны,комедия,1993,Россия,Владимир Грамматиков,5.3,https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D0%B5%D0%BD%D0%BD%D0%B8%D0%B5_%D1%81%D0%BE%D0%B1%D0%BB%D0%B0%D0%B7%D0%BD%D1%8B
Настя,"мелодрама,, ,трагикомедия,, ,сказка",1993,Россия,Георгий Данелия,6.9,https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%81%D1%82%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
«Мечты идиота»,комедия,1993,Россия,Василий Пичул,3.9,https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%87%D1%82%D1%8B_%D0%B8%D0%B4%D0%B8%D0%BE%D1%82%D0%B0
Мафия бессмертна,"криминальная драма, ,боевик",1993,Россия,Леонид Партигул,4.8,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%84%D0%B8%D1%8F_%D0%B1%D0%B5%D1%81%D1%81%D0%BC%D0%B5%D1%80%D1%82%D0%BD%D0%B0
Личная жизнь королевы,комедия,1993,Россия,Валерий Ахадов,3.8,https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D1%87%D0%BD%D0%B0%D1%8F_%D0%B6%D0%B8%D0%B7%D0%BD%D1%8C_%D0%BA%D0%BE%D1%80%D0%BE%D0%BB%D0%B5%D0%B2%D1%8B
"Маленькие человечки Большевистского переулка, или Хочу пива","комедия, ,драма",1993,Россия,Андрей Малюков,5.3,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B5%D0%BD%D1%8C%D0%BA%D0%B8%D0%B5_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D1%87%D0%BA%D0%B8_%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B5%D0%B2%D0%B8%D1%81%D1%82%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BF%D0%B5%D1%80%D0%B5%D1%83%D0%BB%D0%BA%D0%B0,_%D0%B8%D0%BB%D0%B8_%D0%A5%D0%BE%D1%87%D1%83_%D0%BF%D0%B8%D0%B2%D0%B0"
Любовь по заказу,мелодрама,1993,Россия,Ярополк Лапшин,4.8,https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C_%D0%BF%D0%BE_%D0%B7%D0%B0%D0%BA%D0%B0%D0%B7%D1%83
"Мне скучно, бес","мистика,музыкальный фильм",1993,Россия,Юрий Борисов,6.3,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BD%D0%B5_%D1%81%D0%BA%D1%83%D1%87%D0%BD%D0%BE,_%D0%B1%D0%B5%D1%81"
Макаров,Криминальная мелодрама,1993,Россия,Владимир Хотиненко,6.6,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%B2_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Кодекс бесчестия,детективный фильм,1993,Россия,Всеволод Шиловский,6.7,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B4%D0%B5%D0%BA%D1%81_%D0%B1%D0%B5%D1%81%D1%87%D0%B5%D1%81%D1%82%D0%B8%D1%8F
Кумпарсита,"мелодрама,драма",1993,Россия,Александр Полынников,6.7,https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%BC%D0%BF%D0%B0%D1%80%D1%81%D0%B8%D1%82%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Итальянский контракт,музыкальный фильм,1993,Россия,Владимир Чеботарёв,2.9,https://ru.wikipedia.org/wiki/%D0%98%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D0%BE%D0%BD%D1%82%D1%80%D0%B0%D0%BA%D1%82
Конструктор красного цвета,"документальный фильм,фантастика, ,ужасы",1993,Россия,Андрей И,6.3,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%82%D0%BE%D1%80_%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B3%D0%BE_%D1%86%D0%B2%D0%B5%D1%82%D0%B0
Золотой туман,"криминал, мелодрама",1993,Россия,Милиана Черкасова,2.4,https://ru.wikipedia.org/wiki/%D0%97%D0%BE%D0%BB%D0%BE%D1%82%D0%BE%D0%B9_%D1%82%D1%83%D0%BC%D0%B0%D0%BD
Заложники «Дьявола»,"криминальный фильм, ,мелодрама",1993,Россия,Александр Косарев,4.3,https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BB%D0%BE%D0%B6%D0%BD%D0%B8%D0%BA%D0%B8_%C2%AB%D0%94%D1%8C%D1%8F%D0%B2%D0%BE%D0%BB%D0%B0%C2%BB
Завтрак с видом на Эльбрус,"драма,, ,мелодрама",1993,Россия,Николай Малецкий,7.1,https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B2%D1%82%D1%80%D0%B0%D0%BA_%D1%81_%D0%B2%D0%B8%D0%B4%D0%BE%D0%BC_%D0%BD%D0%B0_%D0%AD%D0%BB%D1%8C%D0%B1%D1%80%D1%83%D1%81
«Если бы знать…»,драма,1918,Россия,Борис Бланк,3.2,https://ru.wikipedia.org/wiki/%D0%95%D1%81%D0%BB%D0%B8_%D0%B1%D1%8B_%D0%B7%D0%BD%D0%B0%D1%82%D1%8C%E2%80%A6
Дорога в рай,"мелодрама, о шпионах",1993,Россия,Виталий Москаленко,6.7,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%B2_%D1%80%D0%B0%D0%B9_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1993)"
Желание любви,"драма, экранизация",1993,Россия,Виктор Георгиев,5.8,https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D0%BB%D0%B0%D0%BD%D0%B8%D0%B5_%D0%BB%D1%8E%D0%B1%D0%B2%D0%B8
Завещание Сталина,"приключенческий фильм,комедия",1993,Россия,Михаил Туманишвили,5.8,https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B2%D0%B5%D1%89%D0%B0%D0%BD%D0%B8%D0%B5_%D0%A1%D1%82%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0
Дафнис и Хлоя,"драма,эротика",1993,Россия,Юрий Кузьменко,5.5,https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D1%84%D0%BD%D0%B8%D1%81_%D0%B8_%D0%A5%D0%BB%D0%BE%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
«Дети чугунных богов»,"драма,, ,артхаус",1993,Россия,Томаш Тот,6.7,https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D1%82%D0%B8_%D1%87%D1%83%D0%B3%D1%83%D0%BD%D0%BD%D1%8B%D1%85_%D0%B1%D0%BE%D0%B3%D0%BE%D0%B2
Антифауст,"мистика, драма",1993,Россия,Георг Фризен,6.1,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%B8%D1%84%D0%B0%D1%83%D1%81%D1%82
Великая княгиня Елисавета,"документальный фильм,исторический фильм",1993,Россия,Лидия Киселёва,,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0%D1%8F_%D0%BA%D0%BD%D1%8F%D0%B3%D0%B8%D0%BD%D1%8F_%D0%95%D0%BB%D0%B8%D1%81%D0%B0%D0%B2%D0%B5%D1%82%D0%B0
Анна: от 6 до 18,"документальный фильм,фильм-биография,исторический фильм",1993,Россия,Никита Михалков,7.4,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%BD%D0%B0:_%D0%BE%D1%82_6_%D0%B4%D0%BE_18
Авантюра,"комедия, шпионский фильм",1995,Россия,Виталий Макаров,4.2,"https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D0%B0%D0%BD%D1%82%D1%8E%D1%80%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1995)"
Балерина,драма,1993,Россия,Александр Згуриди,5.7,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%BD%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1993)"
Американский дедушка,Комедия,1993,Россия,Иван Щёголев,5.2,https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B4%D0%B5%D0%B4%D1%83%D1%88%D0%BA%D0%B0
«А чой-то ты во фраке?»,"комедия, / ,мюзикл",1992,,Иосиф Райхельгауз,6.6,https://ru.wikipedia.org/wiki/%D0%90_%D1%87%D0%BE%D0%B9-%D1%82%D0%BE_%D1%82%D1%8B_%D0%B2%D0%BE_%D1%84%D1%80%D0%B0%D0%BA%D0%B5%3F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Акт,"мелодрама,детектив",1993,Россия,Александр Рогожкин,5.3,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%82_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1993)"
Альфонс,комедия,1990,Россия,Владимир Златоустовский,5.3,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D1%84%D0%BE%D0%BD%D1%81_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
CODA: Ребёнок глухих родителей,"комедийная драма,история взросления",2021,США,Шан Хейдер,8.0,https://ru.wikipedia.org/wiki/CODA:_%D0%A0%D0%B5%D0%B1%D1%91%D0%BD%D0%BE%D0%BA_%D0%B3%D0%BB%D1%83%D1%85%D0%B8%D1%85_%D1%80%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D0%B5%D0%B9
Ангелы смерти,"драма,военный фильм",1993,Россия,Юрий Озеров,6.3,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B3%D0%B5%D0%BB%D1%8B_%D1%81%D0%BC%D0%B5%D1%80%D1%82%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Американская дочь,"трагикомедия,роуд-муви",1995,Россия,Карен Шахназаров,6.3,https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B4%D0%BE%D1%87%D1%8C
Этот новый мир,комедия,2021,Франция,Луи Гаррель,5.5,https://ru.wikipedia.org/wiki/%D0%AD%D1%82%D0%BE%D1%82_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BC%D0%B8%D1%80
Hold-Up,"документальный фильм,пропагандистский фильм",2020,Франция,Пьер Барнериас,4.3,"https://ru.wikipedia.org/wiki/Hold-Up_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Удалить историю,"комедийный фильм,драматический фильм",2020,Франция,Бенуа Делепин,5.7,https://ru.wikipedia.org/wiki/%D0%A3%D0%B4%D0%B0%D0%BB%D0%B8%D1%82%D1%8C_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8E
Холостяк на свадьбе,"комедийный фильм,романтический фильм",2020,Франция,Лоран Тирар,6.3,https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%BB%D0%BE%D1%81%D1%82%D1%8F%D0%BA_%D0%BD%D0%B0_%D1%81%D0%B2%D0%B0%D0%B4%D1%8C%D0%B1%D0%B5
Языки,драматический фильм,2021,Германия,Махамат Салех Харун,6.8,https://ru.wikipedia.org/wiki/%D0%AF%D0%B7%D1%8B%D0%BA%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Таинственный сад,"фэнтези,драма,семейный фильм",2020,Франция,Марк Манден,5.6,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D1%81%D0%B0%D0%B4_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Счастливо оставаться,комедия-драма,2020,Франция,Альбер Дюпонтель,6.7,"https://ru.wikipedia.org/wiki/%D0%A1%D1%87%D0%B0%D1%81%D1%82%D0%BB%D0%B8%D0%B2%D0%BE_%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%B0%D1%82%D1%8C%D1%81%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Семейка Бигфутов,"анимационная ,комедия",2020,Франция,Бен Стассен,5.8,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9%D0%BA%D0%B0_%D0%91%D0%B8%D0%B3%D1%84%D1%83%D1%82%D0%BE%D0%B2
Поли,"приключенческий фильм,экранизация романа,[d],семейный фильм",2020,Франция,Николя Ванье,5.7,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Папина дочка,комедия,2020,,Мишель Хазанавичус,5.4,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BF%D0%B8%D0%BD%D0%B0_%D0%B4%D0%BE%D1%87%D0%BA%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Отец,психологическая драма,2020,Великобритания,Флориан Зеллер,8.2,"https://ru.wikipedia.org/wiki/%D0%9E%D1%82%D0%B5%D1%86_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Начало,драма,2020,Грузия,Деа Кулумбегашвили,6.5,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%87%D0%B0%D0%BB%D0%BE_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Москит,"боевик,исторический фильм",2020,Португалия,Жуан Нуну Пинту,6.8,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%81%D0%BA%D0%B8%D1%82_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Легенда о волках,"фэнтези, , ,приключения, , ,семейный",2020,Ирландия,Томм Мур,8.0,https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B3%D0%B5%D0%BD%D0%B4%D0%B0_%D0%BE_%D0%B2%D0%BE%D0%BB%D0%BA%D0%B0%D1%85
Лето 85,драма,2020,,"Озон, Франсуа",6.9,https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%82%D0%BE_85
Милашки,"комедия,, ,драма",2020,Франция,Маймуна Дукуре,3.6,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%B0%D1%88%D0%BA%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Любовники,"мелодрама,[d],фильм-триллер",2020,Франция,Николь Гарсиа,5.5,"https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Литл Гром,"приключенческая ,комедия",2020,Франция,Тоби Генкель,6.3,https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D1%82%D0%BB_%D0%93%D1%80%D0%BE%D0%BC
Крёстная мама,"комедийный фильм,криминальный фильм,полицейский фильм,[d]",2020,Франция,Жан-Поль Саломе,6.3,https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D1%91%D1%81%D1%82%D0%BD%D0%B0%D1%8F_%D0%BC%D0%B0%D0%BC%D0%B0
Джамбо,драматический фильм,2020,Бельгия,Зои Витток,6.1,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%B0%D0%BC%D0%B1%D0%BE_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2020)"
Коп на драйве,комедия,2020,Франция,Тарек Будали,5.4,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BF_%D0%BD%D0%B0_%D0%B4%D1%80%D0%B0%D0%B9%D0%B2%D0%B5
Как быть хорошей женой,комедийный фильм,2020,Франция,Мартен Прово,5.8,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BA_%D0%B1%D1%8B%D1%82%D1%8C_%D1%85%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%B9_%D0%B6%D0%B5%D0%BD%D0%BE%D0%B9
Голос любви,комедийная драма,2021,Франция,Валери Лемерсье,6.3,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%BE%D1%81_%D0%BB%D1%8E%D0%B1%D0%B2%D0%B8
Всё прошло хорошо,драма,2021,,"Озон, Франсуа",6.8,https://ru.wikipedia.org/wiki/%D0%92%D1%81%D1%91_%D0%BF%D1%80%D0%BE%D1%88%D0%BB%D0%BE_%D1%85%D0%BE%D1%80%D0%BE%D1%88%D0%BE
Глотай,"независимый кинематограф,драматический фильм",2019,США,Carlo Mirabella-Davis,6.5,https://ru.wikipedia.org/wiki/%D0%93%D0%BB%D0%BE%D1%82%D0%B0%D0%B9
А завтра весь мир,драма,2020,,Юлия фон Хайнц,6.0,https://ru.wikipedia.org/wiki/%D0%90_%D0%B7%D0%B0%D0%B2%D1%82%D1%80%D0%B0_%D0%B2%D0%B5%D1%81%D1%8C_%D0%BC%D0%B8%D1%80
Событие,драматический фильм,2021,Франция,Одри Диван,7.4,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D1%8B%D1%82%D0%B8%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2021)"
Эйфель,"историческая мелодрама,биография",2021,Франция,Мартин Бурбулон,6.2,https://ru.wikipedia.org/wiki/%D0%AD%D0%B9%D1%84%D0%B5%D0%BB%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Титан,"боди-хоррор,, ,триллер,, ,фильм-драма",2021,Франция,Жюлия Дюкурно,6.5,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%82%D0%B0%D0%BD_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2021)"
Суперзвезда,драма,2021,Франция,Брюно Дюмон,5.9,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BF%D0%B5%D1%80%D0%B7%D0%B2%D0%B5%D0%B7%D0%B4%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2021)"
Удовольствие,драматический фильм,2021,Швеция,Нинья Тюберг,6.4,https://ru.wikipedia.org/wiki/%D0%A3%D0%B4%D0%BE%D0%B2%D0%BE%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%B8%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Тайна Сен-Тропе,,2021,,Николя Бенаму,4.9,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B9%D0%BD%D0%B0_%D0%A1%D0%B5%D0%BD-%D0%A2%D1%80%D0%BE%D0%BF%D0%B5
Поэтому мы танцуем,,2021,Франция,Мишель Ларок,4.6,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%8D%D1%82%D0%BE%D0%BC%D1%83_%D0%BC%D1%8B_%D1%82%D0%B0%D0%BD%D1%86%D1%83%D0%B5%D0%BC
Ритмы Касабланки,"драматический фильм,музыкальный фильм,подростковый фильм",2021,Марокко,Набиль Аюш,5.9,https://ru.wikipedia.org/wiki/%D0%A0%D0%B8%D1%82%D0%BC%D1%8B_%D0%9A%D0%B0%D1%81%D0%B0%D0%B1%D0%BB%D0%B0%D0%BD%D0%BA%D0%B8
"Париж, 13-й округ",драматический фильм,2021,Франция,Жак Одиар,7.0,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B8%D0%B6,_13-%D0%B9_%D0%BE%D0%BA%D1%80%D1%83%D0%B3"
Перелом,драматический фильм,2021,Франция,Катерин Корсини,6.6,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B5%D0%BB%D0%BE%D0%BC_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2021)"
После меня,драма,2021,Франция,Эмманюэль Берко,6.7,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%81%D0%BB%D0%B5_%D0%BC%D0%B5%D0%BD%D1%8F
Память,драма,2021,,Апичатпонг Вирасетакул,6.5,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2021)"
Последний наёмник,"боевик, , ,комедия",2021,Франция,Давид Шарон,5.3,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%81%D0%BB%D0%B5%D0%B4%D0%BD%D0%B8%D0%B9_%D0%BD%D0%B0%D1%91%D0%BC%D0%BD%D0%B8%D0%BA_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2021)"
Мой легионер,драматический фильм,2021,Франция,Рэйчел Лэнг,5.7,https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B9_%D0%BB%D0%B5%D0%B3%D0%B8%D0%BE%D0%BD%D0%B5%D1%80
История моей жены,"драматический фильм,романтический фильм",2021,Германия,Ильдико Эньеди,6.3,https://ru.wikipedia.org/wiki/%D0%98%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F_%D0%BC%D0%BE%D0%B5%D0%B9_%D0%B6%D0%B5%D0%BD%D1%8B
Исчезнувший,"триллер, ,драма,детектив",2021,Франция,Кристиан Карион,6.0,https://ru.wikipedia.org/wiki/%D0%98%D1%81%D1%87%D0%B5%D0%B7%D0%BD%D1%83%D0%B2%D1%88%D0%B8%D0%B9
Остров Бергмана,драматический фильм,2021,Франция,Миа Хансен-Лёве,6.7,https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%91%D0%B5%D1%80%D0%B3%D0%BC%D0%B0%D0%BD%D0%B0
Ночь принадлежит нам,драма,2021,Франция,Жюльен Ильмуан,5.8,https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%87%D1%8C_%D0%BF%D1%80%D0%B8%D0%BD%D0%B0%D0%B4%D0%BB%D0%B5%D0%B6%D0%B8%D1%82_%D0%BD%D0%B0%D0%BC
Маленькая мама,Драма,2021,,Селин Сьямма,7.4,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B5%D0%BD%D1%8C%D0%BA%D0%B0%D1%8F_%D0%BC%D0%B0%D0%BC%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2021)"
Закат,драматический фильм,2021,Франция,Мишель Франко,6.6,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BA%D0%B0%D1%82_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2021)"
Кислород,"фильм про выживание,фильм-триллер,фэнтезийный фильм,драматический фильм",2021,Франция,Александр Ажа,6.5,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%81%D0%BB%D0%BE%D1%80%D0%BE%D0%B4_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2021)"
Мой волк,приключенческий фильм,2021,Франция,Дени Имбер,6.3,https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B9_%D0%B2%D0%BE%D0%BB%D0%BA_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
